0;AmountOfMovement;0

0;AmountOfMovement;0

38,1;AmountOfMovement;117,5656

100,02;AmountOfMovement;139,0853

138,12;AmountOfMovement;115,206

166,68;AmountOfMovement;74,9427

166,68;AmountOfMovement;0

181,46;AmountOfMovement;63,37191

239,46;AmountOfMovement;170,4996

252,2;AmountOfMovement;86,39878

270,16;AmountOfMovement;59,05603

349,38;AmountOfMovement;221,8093

352,22;AmountOfMovement;56,27916

354,08;AmountOfMovement;22,55859

418,86;AmountOfMovement;130,6428

436,74;AmountOfMovement;59,94405

449,4;AmountOfMovement;59,01107

489,44;AmountOfMovement;106,7507

541,86;AmountOfMovement;148,8074

549,42;AmountOfMovement;64,64622

578,08;AmountOfMovement;80,07702

603,42;AmountOfMovement;92,83313

637,4;AmountOfMovement;89,42656

641,88;AmountOfMovement;37,71933

712,2;AmountOfMovement;180,0113

737,42;AmountOfMovement;112,8355

784,06;AmountOfMovement;155,4966

807,68;AmountOfMovement;90,40353

807,68;AmountOfMovement;0

822,84;AmountOfMovement;90,10736

867,34;AmountOfMovement;118,9998

867,34;AmountOfMovement;0

903,38;AmountOfMovement;93,17823

938,94;AmountOfMovement;118,9824

970,74;AmountOfMovement;110,1215

984,78;AmountOfMovement;57,40318

994,74;AmountOfMovement;37,84842

1005,46;AmountOfMovement;38,86101

1067,36;AmountOfMovement;141,5667

1087,38;AmountOfMovement;29,46225

1121,38;AmountOfMovement;108,3822

1135,42;AmountOfMovement;57,78448

1140,06;AmountOfMovement;25,85499

1184,08;AmountOfMovement;97,4502

1194,72;AmountOfMovement;47,60145

1230,84;AmountOfMovement;72,631

1252,08;AmountOfMovement;54,72565

1356,1;AmountOfMovement;221,7125

1356,1;AmountOfMovement;0

1373,44;AmountOfMovement;73,72973

1389,4;AmountOfMovement;59,1209

1399,42;AmountOfMovement;41,07767

1425,42;AmountOfMovement;74,28954

1440,22;AmountOfMovement;34,52795

1459,46;AmountOfMovement;57,17863

1473,4;AmountOfMovement;58,14903

1524,08;AmountOfMovement;139,9824

1587,52;AmountOfMovement;185,5711

1648,76;AmountOfMovement;188,4876

1659,48;AmountOfMovement;76,57204

1688,16;AmountOfMovement;95,27852

1698,08;AmountOfMovement;59,46687

1796,06;AmountOfMovement;236,0775

1796,06;AmountOfMovement;0

1801,38;AmountOfMovement;45,10602

1827,5;AmountOfMovement;85,35693

1836,1;AmountOfMovement;31,82827

1842,12;AmountOfMovement;21,271

1864,26;AmountOfMovement;55,12588

1898,26;AmountOfMovement;96,47189

1915,34;AmountOfMovement;78,17354

1915,34;AmountOfMovement;0

1921,44;AmountOfMovement;13,48475

1972,74;AmountOfMovement;105,2069

1990,54;AmountOfMovement;92,19936

2074,72;AmountOfMovement;110,5438

2081,44;AmountOfMovement;30,73247

2092,28;AmountOfMovement;46,77222

2111,68;AmountOfMovement;74,27314

2111,68;AmountOfMovement;0

2151,66;AmountOfMovement;152,5743

2170,84;AmountOfMovement;56,73223

2290,06;AmountOfMovement;261,2946

2331,78;AmountOfMovement;136,8258

2414,2;AmountOfMovement;206,94

2422,16;AmountOfMovement;42,34027

2446,72;AmountOfMovement;70,86511

2465,54;AmountOfMovement;66,51913

2514,2;AmountOfMovement;149,9423

2520,08;AmountOfMovement;19,81157

2521,38;AmountOfMovement;3,259342

2562,22;AmountOfMovement;102,7025

2605,4;AmountOfMovement;124,3954

2618,86;AmountOfMovement;41,65488

2634,9;AmountOfMovement;62,41132

2673,42;AmountOfMovement;115,8225

2686,88;AmountOfMovement;62,80952

2708,06;AmountOfMovement;64,99995

2754,12;AmountOfMovement;124,6788

2768,76;AmountOfMovement;68,16663

2772,76;AmountOfMovement;47,24669

2779,56;AmountOfMovement;47,58132

2788,1;AmountOfMovement;33,66858

2798,1;AmountOfMovement;43,33765

2826,14;AmountOfMovement;89,29204

2842,8;AmountOfMovement;62,75556

2858,78;AmountOfMovement;70,44185

