1498,76;TimeToKill;1459,04

1950,32;TimeToKill;1932,76

1186,66;TimeToKill;1114,08

1595,44;TimeToKill;1586,72

1683,1;TimeToKill;1656,1

2610,04;TimeToKill;2530,12

3369,84;TimeToKill;3311,38

3875,62;TimeToKill;3824,12

4027,1;TimeToKill;3973,34

4206,76;TimeToKill;4170,72

4224,22;TimeToKill;4206,8

4753,36;TimeToKill;4715,38

4880,32;TimeToKill;4786,74

4893,24;TimeToKill;4880,34

5056,22;TimeToKill;5036,78

5196,68;TimeToKill;5155,38

5354,24;TimeToKill;5331,38

5570,68;TimeToKill;5468,78

6510,7;TimeToKill;6417,46

6595,82;TimeToKill;6566,72

6750,9;TimeToKill;6732,78

7353,98;TimeToKill;7329,48

7544,86;TimeToKill;7520,06

7795,04;TimeToKill;7778,56

36,64;TimeToKill;0

