0;AmountOfMovement;0

0;AmountOfMovement;0

38,66;AmountOfMovement;376,1378

38,66;AmountOfMovement;0

120,36;AmountOfMovement;620,7037

120,36;AmountOfMovement;0

193,72;AmountOfMovement;873,2519

193,72;AmountOfMovement;0

203,7;AmountOfMovement;103,0592

203,7;AmountOfMovement;0

256,58;AmountOfMovement;600,1584

256,58;AmountOfMovement;0

280,88;AmountOfMovement;295,9933

280,88;AmountOfMovement;0

293,6;AmountOfMovement;166,1189

293,6;AmountOfMovement;0

325,06;AmountOfMovement;332,5965

325,06;AmountOfMovement;0

379,72;AmountOfMovement;675,732

379,72;AmountOfMovement;0

492,58;AmountOfMovement;1329,85

492,58;AmountOfMovement;0

501,58;AmountOfMovement;106,6963

501,58;AmountOfMovement;0

0;AmountOfMovement;0

0;AmountOfMovement;0

100,18;AmountOfMovement;217,3249

130,8;AmountOfMovement;87,52212

140,8;AmountOfMovement;43,39949

260,08;AmountOfMovement;271,0402

295,4;AmountOfMovement;118,1165

340,82;AmountOfMovement;140,9605

370,16;AmountOfMovement;101,6001

388,72;AmountOfMovement;32,34739

495,42;AmountOfMovement;301,3658

540,88;AmountOfMovement;108,4529

583,88;AmountOfMovement;118,3519

738,76;AmountOfMovement;329,2538

740,9;AmountOfMovement;15,36641

782,76;AmountOfMovement;127,8571

802,82;AmountOfMovement;82,21606

836,96;AmountOfMovement;103,0474

848,06;AmountOfMovement;41,95831

960,74;AmountOfMovement;317,0424

982,78;AmountOfMovement;68,02823

1029,38;AmountOfMovement;139,795

1110,1;AmountOfMovement;201,2929

1159,46;AmountOfMovement;142,1884

1194,08;AmountOfMovement;111,1722

1221,4;AmountOfMovement;87,03775

1251,44;AmountOfMovement;98,45177

1301,5;AmountOfMovement;157,941

1335,42;AmountOfMovement;100,0341

1370,86;AmountOfMovement;113,1506

1496,26;AmountOfMovement;339,1155

1535,44;AmountOfMovement;130,5632

1633,44;AmountOfMovement;251,2536

1696,28;AmountOfMovement;170,8367

1725,38;AmountOfMovement;92,63828

1833,46;AmountOfMovement;229,3288

1871,56;AmountOfMovement;107,1644

1925,4;AmountOfMovement;116,5933

2071,58;AmountOfMovement;281,7895

2125,42;AmountOfMovement;137,0023

2203,4;AmountOfMovement;187,0148

2271,6;AmountOfMovement;171,5731

2284,82;AmountOfMovement;59,27992

2324,06;AmountOfMovement;106,4598

2328,18;AmountOfMovement;26,00775

2484,84;AmountOfMovement;188,7498

2514,12;AmountOfMovement;73,29983

2621,38;AmountOfMovement;255,6342

2684,86;AmountOfMovement;160,888

2715,4;AmountOfMovement;91,73052

2793,38;AmountOfMovement;210,3545

2830,08;AmountOfMovement;127,0501

2884,88;AmountOfMovement;134,5328

2916,06;AmountOfMovement;82,11562

2954,08;AmountOfMovement;114,2803

3092,8;AmountOfMovement;317,826

3154,1;AmountOfMovement;130,0725

3177,38;AmountOfMovement;53,68601

3232,1;AmountOfMovement;124,1021

3246,16;AmountOfMovement;50,07728

3292,82;AmountOfMovement;116,3372

3302,06;AmountOfMovement;82,69328

3387,38;AmountOfMovement;254,6227

3432,9;AmountOfMovement;191,3969

3488,56;AmountOfMovement;116,6267

3515,4;AmountOfMovement;82,21483

3542,08;AmountOfMovement;99,63709

3596,06;AmountOfMovement;129,4132

3632,92;AmountOfMovement;92,19782

3792,14;AmountOfMovement;368,0133

3796,08;AmountOfMovement;17,42168

3808,72;AmountOfMovement;39,14895

3830,8;AmountOfMovement;101,2505

3874,1;AmountOfMovement;146,8112

3900,94;AmountOfMovement;94,10471

3932,74;AmountOfMovement;114,1295

4062,08;AmountOfMovement;292,1512

4132,76;AmountOfMovement;131,3981

4158,74;AmountOfMovement;68,04688

4184,78;AmountOfMovement;85,55207

4287,46;AmountOfMovement;250,8862

4320,74;AmountOfMovement;99,6422

4339,42;AmountOfMovement;65,84559

4358,76;AmountOfMovement;53,61913

