0;AmountOfMovement;0

0;AmountOfMovement;0

44,18;AmountOfMovement;83,5062

64,82;AmountOfMovement;55,86166

122,06;AmountOfMovement;134,155

157,38;AmountOfMovement;116,361

192,1;AmountOfMovement;93,42591

214,72;AmountOfMovement;81,6031

244,78;AmountOfMovement;93,14588

266,08;AmountOfMovement;61,36449

268,72;AmountOfMovement;10,63556

286,76;AmountOfMovement;41,79379

347,48;AmountOfMovement;141,1544

372,16;AmountOfMovement;68,28688

442,8;AmountOfMovement;167,3425

478,08;AmountOfMovement;90,82404

486,78;AmountOfMovement;29,73857

539,44;AmountOfMovement;103,9528

570,74;AmountOfMovement;85,69244

597,48;AmountOfMovement;78,53892

614,06;AmountOfMovement;42,54222

761,42;AmountOfMovement;336,6512

770,76;AmountOfMovement;43,81145

779,38;AmountOfMovement;27,25357

826,78;AmountOfMovement;127,2719

878,76;AmountOfMovement;170,4738

898,1;AmountOfMovement;76,02723

922,72;AmountOfMovement;52,23058

993,44;AmountOfMovement;164,8847

1050,74;AmountOfMovement;155,9655

1094,9;AmountOfMovement;125,5289

1160,18;AmountOfMovement;156,9793

1166,8;AmountOfMovement;43,04786

1218,72;AmountOfMovement;123,2734

1259,02;AmountOfMovement;101,857

1259,02;AmountOfMovement;0

1320,2;AmountOfMovement;152,286

1376,08;AmountOfMovement;172,0262

1459,04;AmountOfMovement;202,4493

1498,8;AmountOfMovement;138,7957

1542,78;AmountOfMovement;148,0687

1606,06;AmountOfMovement;200,0538

1632,24;AmountOfMovement;81,51318

1650,1;AmountOfMovement;43,18056

1660,18;AmountOfMovement;32,44203

1688,28;AmountOfMovement;80,61339

1696,08;AmountOfMovement;35,90281

1716,18;AmountOfMovement;65,64742

1736,06;AmountOfMovement;73,40979

1758,76;AmountOfMovement;80,89393

1781,46;AmountOfMovement;95,87383

1796,74;AmountOfMovement;100,3197

1811,38;AmountOfMovement;48,50949

1825,4;AmountOfMovement;50,81243

1842,78;AmountOfMovement;61,20685

1852,06;AmountOfMovement;44,33873

1866,72;AmountOfMovement;46,27331

1882,8;AmountOfMovement;64,19321

1898,76;AmountOfMovement;83,04322

1906,06;AmountOfMovement;45,65194

1916,12;AmountOfMovement;48,14578

1932,76;AmountOfMovement;67,08334

1950,34;AmountOfMovement;68,70968

1950,34;AmountOfMovement;0

1966,76;AmountOfMovement;71,41747

1988,08;AmountOfMovement;104,1523

0;AmountOfMovement;0

0;AmountOfMovement;0

25,38;AmountOfMovement;96,99347

68,76;AmountOfMovement;130,4212

118,8;AmountOfMovement;160,3915

141,14;AmountOfMovement;60,28823

221,48;AmountOfMovement;207,821

225,4;AmountOfMovement;42,46791

243,46;AmountOfMovement;59,78736

293,4;AmountOfMovement;162,7985

304,8;AmountOfMovement;53,64383

332,2;AmountOfMovement;97,13783

383,44;AmountOfMovement;140,619

389,4;AmountOfMovement;53,66455

418,08;AmountOfMovement;80,9891

560,12;AmountOfMovement;326,1088

618,1;AmountOfMovement;157,901

707,6;AmountOfMovement;219,0952

748,78;AmountOfMovement;96,03956

760,14;AmountOfMovement;28,40072

832,86;AmountOfMovement;193,3178

852,8;AmountOfMovement;97,72726

884,14;AmountOfMovement;99,53574

907,94;AmountOfMovement;78,09643

1005,44;AmountOfMovement;236,9047

1060,72;AmountOfMovement;172,8401

1096,12;AmountOfMovement;126,2366

1114,08;AmountOfMovement;76,60731

1186,68;AmountOfMovement;183,1018

1186,68;AmountOfMovement;0

1189,38;AmountOfMovement;30,79728

1237,48;AmountOfMovement;101,1109

1342,08;AmountOfMovement;272,0331

1386,7;AmountOfMovement;147,5047

1419,8;AmountOfMovement;109,275

1537,92;AmountOfMovement;292,5507

1586,72;AmountOfMovement;205,0139

1595,48;AmountOfMovement;81,6481

1602,18;AmountOfMovement;55,539

1656,1;AmountOfMovement;144,8404

1683,14;AmountOfMovement;129,9029

1711,42;AmountOfMovement;116,2589

