0;AmountOfMovement;0

0;AmountOfMovement;0

73,08;AmountOfMovement;627,642

73,08;AmountOfMovement;0

78,48;AmountOfMovement;103,4241

78,48;AmountOfMovement;0

159,28;AmountOfMovement;725,0217

159,28;AmountOfMovement;0

213,62;AmountOfMovement;502,9346

213,62;AmountOfMovement;0

227,7;AmountOfMovement;145,3283

227,7;AmountOfMovement;0

237,58;AmountOfMovement;113,9573

237,58;AmountOfMovement;0

250,2;AmountOfMovement;142,0831

250,2;AmountOfMovement;0

272,14;AmountOfMovement;220,0496

272,14;AmountOfMovement;0

301,6;AmountOfMovement;289,7975

301,6;AmountOfMovement;0

401,62;AmountOfMovement;900,212

401,62;AmountOfMovement;0

464,54;AmountOfMovement;530,9412

464,54;AmountOfMovement;0

481,52;AmountOfMovement;187,5835

481,52;AmountOfMovement;0

537,4;AmountOfMovement;550,9971

537,4;AmountOfMovement;0

542,38;AmountOfMovement;96,04879

542,38;AmountOfMovement;0

550,46;AmountOfMovement;124,5331

550,46;AmountOfMovement;0

617,88;AmountOfMovement;588,8427

617,88;AmountOfMovement;0

663,64;AmountOfMovement;461,3932

663,64;AmountOfMovement;0

685,76;AmountOfMovement;272,4037

685,76;AmountOfMovement;0

746,48;AmountOfMovement;620,7448

746,48;AmountOfMovement;0

761,42;AmountOfMovement;163,207

761,42;AmountOfMovement;0

815,84;AmountOfMovement;535,3333

815,84;AmountOfMovement;0

833,54;AmountOfMovement;230,005

833,54;AmountOfMovement;0

853,94;AmountOfMovement;223,186

853,94;AmountOfMovement;0

889,96;AmountOfMovement;368,036

889,96;AmountOfMovement;0

911,7;AmountOfMovement;257,4152

911,7;AmountOfMovement;0

916,68;AmountOfMovement;96,39056

916,68;AmountOfMovement;0

946,6;AmountOfMovement;305,8247

946,6;AmountOfMovement;0

950,24;AmountOfMovement;74,43486

950,24;AmountOfMovement;0

